employee_id,job_title,department,education_level,location,seniority_level,gender,years_experience,performance_score,salary
11150,Data Scientist,Data,Bachelor,Ariana,Mid,F,13,4.82,9918
11151,Backend Developer,Data,Bachelor,Sousse,Mid,F,11,3.86,10043
11152,Backend Developer,IT,Master,Sfax,Junior,M,12,3.84,8475
11153,Frontend Developer,Data,Bachelor,Ariana,Junior,F,13,4.18,8957
11154,Frontend Developer,R&D,Bachelor,Tunis,Senior,F,11,3.35,10795
11155,DevOps Engineer,Data,Bachelor,Tunis,Mid,M,12,4.31,10098
11156,QA Engineer,Engineering,PhD,Tunis,Junior,M,5,3.3,7461
11157,DevOps Engineer,R&D,Master,Tunis,Junior,M,14,3.49,9486
11158,ML Engineer,R&D,PhD,Tunis,Junior,M,15,4.19,10226
11159,ML Engineer,R&D,Master,Sfax,Junior,M,8,3.45,7173
11160,DevOps Engineer,IT,Bachelor,Nabeul,Senior,F,7,3.0,9309
11161,QA Engineer,IT,Master,Nabeul,Senior,M,4,4.68,10912
11162,DevOps Engineer,R&D,Bachelor,Sfax,Senior,F,14,4.81,12697
11163,QA Engineer,IT,Master,Sfax,Senior,M,6,4.07,11541
11164,QA Engineer,Data,Bachelor,Sousse,Senior,M,16,4.53,12557
11165,Mobile Developer,IT,Bachelor,Nabeul,Mid,M,15,4.97,11611
11166,Data Scientist,IT,PhD,Tunis,Junior,M,10,4.04,9215
11167,QA Engineer,R&D,Bachelor,Sfax,Senior,M,6,4.77,10237
11168,Frontend Developer,Engineering,Master,Tunis,Junior,F,10,3.4,8771
11169,QA Engineer,Engineering,Bachelor,Nabeul,Junior,F,1,4.25,5133
11170,QA Engineer,Engineering,Bachelor,Ariana,Junior,M,1,2.64,5146
11171,QA Engineer,Data,Master,Ariana,Mid,F,5,4.47,7076
11172,Mobile Developer,IT,Master,Sfax,Junior,M,2,4.57,7097
11173,Mobile Developer,Engineering,Master,Sousse,Junior,M,0,3.5,5693
11174,ML Engineer,R&D,Bachelor,Tunis,Mid,M,19,4.1,12425
11175,Mobile Developer,Engineering,Bachelor,Sfax,Senior,F,15,4.65,12410
11176,Frontend Developer,Engineering,Master,Sousse,Mid,M,13,4.71,12585
11177,Frontend Developer,IT,Master,Tunis,Senior,M,16,2.77,12905
11178,Mobile Developer,IT,Bachelor,Nabeul,Junior,M,17,4.57,9964
11179,DevOps Engineer,IT,PhD,Ariana,Junior,F,3,3.19,5905
11180,Data Scientist,Data,Master,Sousse,Mid,F,2,4.32,7816
11181,Mobile Developer,Data,PhD,Tunis,Mid,F,7,3.31,9293
11182,QA Engineer,Engineering,Master,Sfax,Mid,F,3,2.64,7728
11183,Backend Developer,IT,Master,Tunis,Senior,M,14,3.02,12898
11184,Data Scientist,Engineering,Bachelor,Sfax,Senior,F,12,3.52,11682
11185,Data Scientist,R&D,Bachelor,Ariana,Senior,F,13,4.35,11778
11186,Frontend Developer,R&D,Master,Ariana,Junior,M,13,2.75,8482
11187,Data Scientist,IT,Bachelor,Tunis,Junior,M,4,4.53,6753
11188,Mobile Developer,IT,Bachelor,Tunis,Mid,M,4,4.99,8443
11189,QA Engineer,R&D,Bachelor,Sfax,Junior,M,12,4.47,7338
11190,QA Engineer,IT,Bachelor,Sfax,Junior,F,3,3.68,4937
11191,ML Engineer,Data,PhD,Sousse,Junior,M,17,3.92,10022
11192,QA Engineer,Data,Master,Sousse,Junior,M,5,2.52,5878
11193,QA Engineer,IT,Bachelor,Sousse,Junior,F,4,3.02,5594
11194,Frontend Developer,R&D,Bachelor,Tunis,Junior,M,2,4.75,5704
11195,QA Engineer,Engineering,Master,Sousse,Mid,M,19,2.55,11887
11196,ML Engineer,IT,Master,Tunis,Mid,F,2,4.76,7980
11197,Backend Developer,IT,PhD,Ariana,Mid,M,2,2.78,8094
11198,Mobile Developer,Engineering,Master,Nabeul,Mid,F,19,2.83,11609
11199,Frontend Developer,IT,Bachelor,Ariana,Junior,M,1,2.94,5505
11200,Backend Developer,Engineering,Bachelor,Tunis,Junior,M,19,4.5,9643
11201,Frontend Developer,R&D,PhD,Tunis,Junior,M,17,3.7,11109
11202,DevOps Engineer,Data,Master,Nabeul,Senior,M,9,2.86,11371
11203,Data Scientist,R&D,Master,Sfax,Mid,F,6,4.22,8453
11204,DevOps Engineer,Data,Bachelor,Sfax,Junior,F,19,4.85,10610
11205,QA Engineer,Engineering,Master,Sfax,Junior,F,13,3.93,8567
11206,Backend Developer,Data,Master,Sousse,Senior,M,9,2.75,11272
11207,QA Engineer,R&D,Bachelor,Sfax,Mid,F,19,2.64,10241
11208,Data Scientist,Data,Bachelor,Sousse,Senior,F,15,4.49,12513
11209,Frontend Developer,Engineering,Bachelor,Sousse,Junior,M,5,4.07,7453
11210,Data Scientist,Data,Bachelor,Sfax,Junior,F,16,4.81,8972
11211,ML Engineer,IT,Bachelor,Sfax,Senior,M,5,3.87,9520
11212,Data Scientist,R&D,Bachelor,Nabeul,Mid,M,17,2.66,11547
11213,ML Engineer,IT,Master,Nabeul,Mid,F,9,3.51,9968
11214,Data Scientist,Engineering,Bachelor,Sousse,Mid,F,9,4.14,9771
11215,Mobile Developer,Data,Bachelor,Nabeul,Mid,M,8,3.46,8458
11216,ML Engineer,IT,Master,Sousse,Mid,M,14,5.0,12143
11217,Backend Developer,IT,Master,Tunis,Junior,F,10,3.51,8061
11218,QA Engineer,Data,Master,Sousse,Junior,F,6,3.87,6520
11219,QA Engineer,Data,Bachelor,Sousse,Senior,M,17,3.06,12084
11220,DevOps Engineer,R&D,Master,Nabeul,Junior,M,1,2.88,4743
11221,QA Engineer,IT,Bachelor,Tunis,Mid,M,1,4.11,6789
11222,Frontend Developer,IT,Master,Ariana,Mid,F,12,3.97,9804
11223,Mobile Developer,Engineering,Bachelor,Ariana,Senior,M,10,2.51,10042
11224,Data Scientist,R&D,Master,Ariana,Mid,M,18,3.21,11602
11225,DevOps Engineer,Engineering,Bachelor,Tunis,Mid,M,19,4.11,12336
11226,Frontend Developer,IT,Master,Sfax,Senior,F,0,4.53,9289
11227,Frontend Developer,Engineering,Bachelor,Tunis,Senior,F,16,3.28,11798
11228,ML Engineer,IT,Bachelor,Nabeul,Mid,F,19,4.12,11515
11229,QA Engineer,IT,Bachelor,Sousse,Mid,M,17,3.16,11295
11230,Backend Developer,Engineering,Master,Sousse,Junior,M,7,4.23,7609
11231,Backend Developer,Engineering,PhD,Nabeul,Mid,F,12,4.24,10994
11232,DevOps Engineer,Data,Master,Nabeul,Senior,F,3,2.83,8331
11233,Mobile Developer,Data,Bachelor,Sousse,Senior,F,18,4.16,13780
11234,Backend Developer,Data,Bachelor,Sfax,Junior,F,2,3.33,3880
11235,Data Scientist,IT,PhD,Sfax,Mid,F,5,2.93,8453
11236,Backend Developer,Engineering,Bachelor,Sfax,Mid,F,5,3.75,7119
11237,DevOps Engineer,R&D,Master,Nabeul,Senior,F,5,3.63,10069
11238,Backend Developer,IT,PhD,Sousse,Mid,F,7,4.43,9772
11239,Data Scientist,R&D,Master,Sousse,Mid,M,16,2.71,11312
11240,ML Engineer,Engineering,Bachelor,Sousse,Junior,M,9,4.47,7258
11241,Mobile Developer,IT,Bachelor,Tunis,Mid,F,4,2.77,6516
11242,DevOps Engineer,R&D,Bachelor,Tunis,Junior,M,18,3.02,8727
11243,ML Engineer,R&D,Master,Ariana,Senior,F,10,3.79,10980
11244,ML Engineer,Data,Bachelor,Tunis,Senior,M,9,3.66,10501
11245,ML Engineer,Data,Bachelor,Sfax,Mid,M,2,4.97,7875
11246,Frontend Developer,Data,Bachelor,Sfax,Mid,M,9,3.97,9130
11247,Mobile Developer,IT,Bachelor,Sfax,Senior,M,1,3.32,8987
11248,QA Engineer,Engineering,Master,Sfax,Junior,M,8,4.75,7595
11249,Mobile Developer,Engineering,Master,Ariana,Junior,M,4,3.28,6293
11250,Frontend Developer,Data,Bachelor,Sfax,Senior,F,16,3.18,10892
11251,QA Engineer,Data,Bachelor,Nabeul,Senior,M,5,3.74,9573
11252,Mobile Developer,Data,PhD,Nabeul,Senior,M,10,4.78,12793
11253,ML Engineer,R&D,Bachelor,Nabeul,Junior,M,4,4.27,5910
11254,DevOps Engineer,Data,Master,Tunis,Junior,F,6,4.19,6743
11255,QA Engineer,R&D,PhD,Sousse,Junior,F,6,4.32,8073
11256,Data Scientist,Engineering,Bachelor,Ariana,Junior,F,3,4.15,5562
11257,Data Scientist,IT,Master,Nabeul,Senior,M,9,4.4,11337
11258,Backend Developer,IT,PhD,Nabeul,Junior,M,17,2.98,10486
11259,QA Engineer,IT,Bachelor,Sfax,Mid,F,0,2.94,4956
11260,DevOps Engineer,IT,Bachelor,Nabeul,Junior,F,13,3.41,6961
11261,Frontend Developer,R&D,Bachelor,Sfax,Junior,M,5,4.63,6846
11262,ML Engineer,R&D,Bachelor,Sfax,Senior,M,10,4.29,10790
11263,Backend Developer,Data,Master,Sousse,Junior,M,13,3.92,8989
11264,Data Scientist,R&D,Master,Tunis,Junior,M,19,2.55,10332
11265,Frontend Developer,Data,Master,Sfax,Junior,F,2,3.09,5350
11266,Frontend Developer,Data,Bachelor,Sfax,Junior,M,15,4.51,10082
11267,ML Engineer,IT,Bachelor,Sousse,Mid,M,15,3.11,9782
11268,QA Engineer,R&D,Master,Sfax,Junior,M,6,4.33,8171
11269,Data Scientist,R&D,Bachelor,Ariana,Mid,F,7,2.96,7977
11270,DevOps Engineer,Data,Master,Tunis,Senior,F,3,4.02,10030
11271,Frontend Developer,Data,Bachelor,Ariana,Mid,F,11,4.07,9222
11272,ML Engineer,Engineering,Master,Nabeul,Junior,M,11,4.38,8513
11273,DevOps Engineer,Engineering,Master,Tunis,Mid,F,9,3.6,9447
11274,QA Engineer,Data,Bachelor,Nabeul,Junior,M,11,4.08,7545
11275,Data Scientist,Engineering,Bachelor,Sfax,Mid,M,10,3.72,8851
11276,QA Engineer,Engineering,Bachelor,Sousse,Mid,M,10,4.87,10053
11277,Frontend Developer,Data,Bachelor,Ariana,Junior,M,14,3.8,9236
11278,DevOps Engineer,Data,Master,Nabeul,Senior,M,5,3.02,9259
11279,DevOps Engineer,R&D,Master,Sfax,Senior,F,10,4.17,12346
11280,DevOps Engineer,Data,Master,Ariana,Senior,M,1,3.87,8787
11281,Frontend Developer,Data,PhD,Ariana,Junior,M,8,4.51,8767
11282,Frontend Developer,IT,Bachelor,Nabeul,Mid,M,10,2.94,8771
11283,QA Engineer,R&D,Bachelor,Sfax,Senior,M,15,3.15,11890
11284,Backend Developer,R&D,Bachelor,Sousse,Junior,M,12,4.8,8581
11285,QA Engineer,R&D,Master,Nabeul,Senior,M,12,4.83,13083
11286,Data Scientist,IT,Bachelor,Ariana,Junior,M,17,3.61,10081
11287,ML Engineer,Data,Master,Ariana,Junior,M,0,2.62,4839
11288,DevOps Engineer,R&D,Bachelor,Tunis,Senior,M,19,3.27,12862
11289,Backend Developer,R&D,PhD,Sfax,Senior,M,9,3.12,11401
11290,ML Engineer,Engineering,PhD,Tunis,Senior,M,18,3.54,14846
11291,Backend Developer,R&D,Bachelor,Sousse,Senior,M,16,3.29,12898
11292,Mobile Developer,Data,Bachelor,Nabeul,Junior,M,0,4.57,4889
11293,QA Engineer,Data,Master,Ariana,Junior,F,0,2.51,4938
11294,Frontend Developer,Engineering,Bachelor,Sfax,Senior,M,16,4.11,14024
11295,DevOps Engineer,R&D,Bachelor,Ariana,Junior,M,14,4.16,9567
11296,QA Engineer,R&D,Master,Tunis,Mid,F,1,4.15,7100
11297,ML Engineer,R&D,Bachelor,Tunis,Mid,F,10,3.8,9505
11298,Mobile Developer,IT,Master,Nabeul,Junior,F,1,4.03,6058
11299,Mobile Developer,R&D,Master,Sfax,Junior,F,19,4.53,10943
11300,Mobile Developer,Data,Bachelor,Sfax,Mid,M,8,4.46,9641
11301,ML Engineer,Data,Bachelor,Nabeul,Senior,M,18,2.59,13044
11302,ML Engineer,IT,Bachelor,Tunis,Mid,F,1,2.58,6422
11303,ML Engineer,IT,Master,Tunis,Mid,F,15,4.6,11919
11304,ML Engineer,R&D,Bachelor,Tunis,Mid,F,19,3.94,11964
11305,Mobile Developer,Engineering,Master,Ariana,Junior,F,8,4.89,7519
11306,Mobile Developer,IT,Bachelor,Sousse,Junior,M,19,3.58,9987
11307,Backend Developer,IT,Bachelor,Tunis,Mid,M,3,2.94,6582
11308,QA Engineer,R&D,Bachelor,Sousse,Junior,F,12,3.68,8281
11309,DevOps Engineer,R&D,Bachelor,Sousse,Junior,F,14,3.59,7515
11310,Frontend Developer,IT,Bachelor,Sfax,Mid,F,19,3.79,10410
11311,Mobile Developer,Engineering,Master,Nabeul,Mid,F,1,4.52,6958
11312,Frontend Developer,IT,Bachelor,Ariana,Junior,M,19,4.14,10183
11313,QA Engineer,R&D,Bachelor,Sousse,Mid,M,17,2.96,9876
11314,QA Engineer,R&D,Bachelor,Ariana,Mid,F,8,4.34,7780
11315,Frontend Developer,IT,Master,Sfax,Junior,M,19,3.98,11341
11316,Mobile Developer,Engineering,Master,Tunis,Senior,M,0,3.95,8475
11317,Frontend Developer,IT,Bachelor,Sousse,Junior,M,2,4.2,6072
11318,Backend Developer,IT,Master,Nabeul,Senior,M,16,3.91,12969
11319,Data Scientist,R&D,Bachelor,Sfax,Junior,M,10,3.64,6433
11320,Mobile Developer,Engineering,Master,Ariana,Senior,F,7,4.1,10300
11321,Mobile Developer,Data,Bachelor,Tunis,Junior,M,11,4.31,7506
11322,DevOps Engineer,Engineering,Bachelor,Ariana,Senior,M,10,3.06,10036
11323,ML Engineer,IT,PhD,Nabeul,Junior,F,12,3.74,9162
11324,Data Scientist,IT,Bachelor,Sousse,Mid,M,14,3.65,10512
11325,QA Engineer,IT,Master,Nabeul,Mid,F,19,2.6,12341
11326,Mobile Developer,Engineering,Bachelor,Ariana,Junior,M,16,4.59,9523
11327,Frontend Developer,R&D,Master,Ariana,Senior,F,11,3.44,11715
11328,Data Scientist,IT,Master,Nabeul,Junior,M,18,2.68,9349
11329,DevOps Engineer,IT,Bachelor,Nabeul,Senior,M,19,3.64,13068
11330,QA Engineer,Engineering,Master,Nabeul,Junior,F,10,2.9,8145
11331,ML Engineer,Data,Master,Tunis,Mid,F,9,4.26,10465
11332,ML Engineer,Data,Master,Ariana,Mid,M,16,3.93,12735
11333,DevOps Engineer,R&D,Bachelor,Sfax,Junior,F,12,3.18,7346
11334,DevOps Engineer,R&D,Master,Tunis,Junior,M,15,4.88,9721
11335,Frontend Developer,IT,Bachelor,Tunis,Senior,F,19,3.23,12505
11336,Mobile Developer,Engineering,Bachelor,Tunis,Senior,M,19,3.89,13495
11337,ML Engineer,IT,Master,Sfax,Senior,M,16,4.5,13672
11338,QA Engineer,R&D,Master,Nabeul,Junior,M,4,3.78,6755
11339,Data Scientist,Engineering,Bachelor,Ariana,Mid,M,8,4.9,9810
11340,QA Engineer,Engineering,Bachelor,Sousse,Junior,M,3,4.61,5560
11341,Backend Developer,R&D,Bachelor,Sousse,Junior,M,8,4.8,8538
11342,Backend Developer,Data,Bachelor,Ariana,Senior,M,15,3.43,12323
11343,DevOps Engineer,Data,Bachelor,Sfax,Junior,M,6,3.87,7187
11344,Frontend Developer,Engineering,Master,Sousse,Mid,M,13,4.6,11681
11345,Backend Developer,IT,Bachelor,Tunis,Mid,F,13,4.76,11436
11346,ML Engineer,Data,Master,Sousse,Mid,M,6,4.86,9071
11347,QA Engineer,IT,Master,Ariana,Senior,F,15,4.7,13128
11348,QA Engineer,Data,Bachelor,Tunis,Mid,F,17,4.33,10986
11349,DevOps Engineer,Data,Bachelor,Sousse,Mid,F,5,2.56,6999
11350,Mobile Developer,IT,Bachelor,Ariana,Senior,F,6,3.29,9352
11351,Mobile Developer,R&D,Bachelor,Sfax,Mid,M,18,2.82,11285
11352,Data Scientist,Data,Master,Ariana,Junior,M,7,2.89,7119
11353,DevOps Engineer,Data,Bachelor,Sfax,Junior,M,0,3.23,4755
11354,Data Scientist,IT,Master,Tunis,Junior,M,16,2.69,9217
11355,Mobile Developer,R&D,Bachelor,Ariana,Mid,F,18,3.11,11084
11356,DevOps Engineer,Data,Bachelor,Nabeul,Senior,M,6,4.89,11977
11357,DevOps Engineer,Data,Bachelor,Nabeul,Junior,M,17,3.28,9266
11358,DevOps Engineer,R&D,Bachelor,Nabeul,Junior,F,5,2.9,4572
11359,Mobile Developer,Data,Bachelor,Nabeul,Senior,M,5,4.3,9651
11360,Data Scientist,R&D,Bachelor,Nabeul,Senior,M,0,4.57,8483
11361,Data Scientist,R&D,Master,Sfax,Mid,M,9,3.29,9186
11362,DevOps Engineer,IT,Master,Ariana,Junior,F,7,3.2,6881
11363,Backend Developer,Engineering,Bachelor,Tunis,Junior,F,6,3.1,6084
11364,Frontend Developer,R&D,Bachelor,Nabeul,Junior,M,8,3.48,6203
11365,Mobile Developer,IT,Bachelor,Nabeul,Junior,M,0,2.72,3348
11366,Frontend Developer,Engineering,Bachelor,Tunis,Junior,M,10,4.17,9030
11367,Frontend Developer,Data,Bachelor,Tunis,Mid,M,2,4.56,7099
11368,Data Scientist,Engineering,Bachelor,Nabeul,Junior,F,17,4.16,10054
11369,Data Scientist,R&D,Bachelor,Sfax,Junior,M,5,3.55,6433
11370,Backend Developer,R&D,Bachelor,Tunis,Junior,M,10,3.22,6969
11371,Frontend Developer,R&D,Bachelor,Ariana,Mid,F,4,3.52,6762
11372,Frontend Developer,R&D,Bachelor,Ariana,Mid,F,19,3.56,11075
11373,DevOps Engineer,R&D,Master,Sfax,Mid,F,3,4.17,7812
11374,Data Scientist,IT,Bachelor,Sousse,Junior,M,7,4.82,7620
11375,Frontend Developer,R&D,Bachelor,Sfax,Junior,M,9,2.68,5997
11376,QA Engineer,IT,Master,Nabeul,Junior,M,2,4.88,7384
11377,Backend Developer,Data,Master,Sousse,Junior,F,12,4.78,8769
11378,QA Engineer,R&D,Master,Nabeul,Senior,M,16,2.79,12282
11379,QA Engineer,R&D,Master,Ariana,Senior,F,4,2.96,9440
11380,Mobile Developer,Engineering,Bachelor,Tunis,Mid,F,7,3.28,9065
11381,Mobile Developer,Data,Master,Nabeul,Senior,M,18,3.9,13765
11382,Backend Developer,R&D,Master,Ariana,Mid,M,17,2.84,11686
11383,QA Engineer,R&D,Bachelor,Sfax,Junior,F,0,3.0,4020
11384,Frontend Developer,Data,Bachelor,Nabeul,Senior,F,3,4.76,10200
11385,Data Scientist,IT,Master,Ariana,Junior,F,17,2.77,8914
11386,Backend Developer,R&D,Bachelor,Tunis,Mid,M,13,3.5,10533
11387,DevOps Engineer,Engineering,Bachelor,Nabeul,Junior,M,10,4.41,7213
11388,QA Engineer,R&D,Bachelor,Ariana,Junior,F,8,4.72,7247
11389,Backend Developer,Engineering,Bachelor,Nabeul,Mid,F,12,3.34,9665
11390,ML Engineer,Engineering,Bachelor,Tunis,Mid,M,16,2.91,11082
11391,ML Engineer,R&D,Master,Nabeul,Junior,M,14,4.34,9122
11392,Mobile Developer,R&D,Master,Nabeul,Junior,F,1,4.43,4810
11393,Data Scientist,Engineering,Bachelor,Ariana,Junior,M,5,4.95,6723
11394,Frontend Developer,Data,Master,Sousse,Senior,F,6,2.85,9562
11395,Data Scientist,Data,Bachelor,Nabeul,Senior,M,1,4.27,8118
11396,Data Scientist,R&D,Bachelor,Sousse,Mid,F,12,3.54,8754
11397,Data Scientist,IT,Master,Sfax,Junior,F,9,4.79,8015
11398,Data Scientist,Data,Master,Nabeul,Senior,M,15,3.52,13990
11399,DevOps Engineer,R&D,Master,Sousse,Junior,F,8,3.61,6709
11400,DevOps Engineer,Data,Master,Sfax,Junior,F,7,2.82,7056
11401,Mobile Developer,IT,Master,Ariana,Junior,F,14,3.3,8099
11402,Backend Developer,R&D,Master,Nabeul,Senior,M,6,3.5,10228
11403,ML Engineer,IT,Bachelor,Ariana,Junior,F,18,2.54,7970
11404,Data Scientist,R&D,Master,Sfax,Junior,F,3,3.59,7000
11405,Mobile Developer,IT,PhD,Ariana,Mid,M,8,3.34,10555
11406,Backend Developer,Data,Master,Ariana,Junior,F,18,4.51,10971
11407,ML Engineer,Data,Bachelor,Tunis,Mid,M,1,2.77,6628
11408,QA Engineer,IT,Bachelor,Sfax,Mid,M,6,4.4,8196
11409,Frontend Developer,IT,Master,Ariana,Mid,M,18,4.29,12717
11410,DevOps Engineer,IT,Bachelor,Sousse,Junior,M,5,3.1,5282
11411,QA Engineer,R&D,PhD,Sfax,Junior,F,14,2.71,10557
11412,ML Engineer,Data,Bachelor,Tunis,Senior,F,6,4.6,9447
11413,QA Engineer,R&D,Bachelor,Nabeul,Senior,M,5,3.12,8885
11414,Frontend Developer,Data,PhD,Ariana,Junior,F,0,2.86,6174
11415,Mobile Developer,Engineering,Bachelor,Sousse,Junior,M,13,3.4,8157
11416,ML Engineer,R&D,Bachelor,Tunis,Junior,M,0,3.5,4926
11417,QA Engineer,Data,Master,Sfax,Mid,M,5,3.32,8485
11418,DevOps Engineer,Data,Master,Ariana,Mid,M,17,4.94,12432
11419,DevOps Engineer,R&D,Bachelor,Tunis,Junior,M,16,4.7,9420
11420,Backend Developer,R&D,PhD,Tunis,Mid,F,1,4.68,8885
11421,QA Engineer,Data,Bachelor,Sousse,Mid,M,7,3.5,8498
11422,Data Scientist,R&D,Master,Nabeul,Senior,M,1,4.91,10582
11423,QA Engineer,IT,Bachelor,Nabeul,Junior,M,15,4.21,9810
11424,Mobile Developer,R&D,Master,Nabeul,Junior,M,3,4.58,7147
11425,ML Engineer,R&D,Bachelor,Sfax,Junior,F,1,3.75,5166
11426,ML Engineer,R&D,Bachelor,Tunis,Senior,M,4,2.9,9183
11427,Mobile Developer,Data,Bachelor,Sfax,Senior,F,16,4.72,13066
11428,QA Engineer,IT,Master,Tunis,Mid,M,1,3.72,7464
11429,Mobile Developer,Engineering,Bachelor,Sousse,Junior,F,13,4.92,7799
11430,Frontend Developer,Engineering,Master,Sousse,Junior,M,19,3.14,10229
11431,Mobile Developer,IT,Master,Sfax,Junior,F,6,4.98,8242
11432,DevOps Engineer,IT,Bachelor,Sfax,Mid,M,14,3.06,10247
11433,Mobile Developer,IT,Bachelor,Sousse,Junior,M,17,3.42,9140
11434,ML Engineer,Data,Bachelor,Ariana,Junior,F,12,3.99,8455
11435,DevOps Engineer,Engineering,Master,Nabeul,Mid,F,11,4.23,10082
11436,ML Engineer,IT,Bachelor,Nabeul,Junior,M,1,4.3,5698
11437,Backend Developer,Data,Bachelor,Sousse,Mid,F,11,3.69,9874
11438,Data Scientist,Engineering,Master,Nabeul,Junior,F,5,2.69,6283
11439,ML Engineer,R&D,Master,Ariana,Senior,M,0,3.74,9587
11440,DevOps Engineer,Data,Bachelor,Ariana,Mid,M,0,3.34,6573
11441,Backend Developer,Engineering,Bachelor,Tunis,Senior,M,14,4.14,11444
11442,ML Engineer,Data,Master,Sfax,Mid,M,15,2.96,11783
11443,Frontend Developer,Engineering,PhD,Nabeul,Senior,F,6,3.48,11295
11444,Mobile Developer,Engineering,Master,Ariana,Senior,M,13,4.92,13193
11445,Data Scientist,R&D,Master,Sfax,Mid,M,18,2.72,11542
11446,ML Engineer,Data,Bachelor,Sfax,Senior,F,18,4.01,13107
11447,Backend Developer,IT,Bachelor,Tunis,Junior,M,12,2.73,6961
11448,Frontend Developer,R&D,Bachelor,Sfax,Junior,F,11,2.89,7440
11449,QA Engineer,R&D,Bachelor,Sfax,Junior,F,0,4.01,4429
11450,Backend Developer,Engineering,Master,Sousse,Mid,F,11,3.61,9515
11451,Mobile Developer,IT,Bachelor,Tunis,Mid,F,3,3.87,7400
11452,Backend Developer,Data,Bachelor,Tunis,Senior,M,14,4.7,12942
11453,Frontend Developer,IT,PhD,Nabeul,Junior,M,15,4.54,11305
11454,Backend Developer,IT,Bachelor,Sfax,Mid,M,14,4.72,10373
11455,Frontend Developer,IT,Bachelor,Nabeul,Junior,M,7,4.04,7250
11456,ML Engineer,IT,Bachelor,Ariana,Mid,F,18,3.72,12079
11457,Frontend Developer,IT,Master,Sfax,Junior,M,14,3.65,9406
11458,Frontend Developer,Engineering,Master,Ariana,Senior,F,17,4.35,13699
11459,Data Scientist,Engineering,Bachelor,Sousse,Junior,F,10,3.8,6494
11460,Frontend Developer,R&D,Bachelor,Sfax,Junior,M,8,2.76,6499
11461,Frontend Developer,Engineering,Master,Nabeul,Senior,M,0,2.85,8055
11462,QA Engineer,R&D,Master,Nabeul,Mid,M,8,3.39,9988
11463,ML Engineer,R&D,PhD,Sfax,Junior,F,11,2.67,9561
11464,Mobile Developer,Data,Master,Nabeul,Mid,F,1,3.1,8110
11465,Data Scientist,IT,Master,Sfax,Junior,M,10,4.14,8148
11466,QA Engineer,Engineering,Bachelor,Tunis,Senior,M,13,2.53,10862
11467,DevOps Engineer,Data,Bachelor,Nabeul,Mid,M,1,4.01,7288
11468,ML Engineer,Engineering,Bachelor,Sfax,Junior,F,14,4.43,8541
11469,ML Engineer,R&D,Master,Sfax,Mid,M,17,2.93,11678
11470,DevOps Engineer,Engineering,Master,Nabeul,Junior,M,13,2.95,9989
11471,Mobile Developer,IT,Bachelor,Tunis,Senior,F,11,2.57,9751
11472,Frontend Developer,R&D,Bachelor,Nabeul,Senior,F,9,3.78,10532
11473,QA Engineer,R&D,Bachelor,Sfax,Senior,F,13,4.14,11907
11474,Backend Developer,Data,PhD,Tunis,Junior,M,14,3.64,10647
11475,Data Scientist,IT,Master,Ariana,Junior,F,4,3.47,5697
11476,Backend Developer,R&D,Master,Sousse,Junior,M,1,3.64,6523
11477,DevOps Engineer,IT,Master,Nabeul,Mid,M,5,4.45,9278
11478,ML Engineer,Engineering,PhD,Sfax,Mid,M,11,2.58,10084
11479,Mobile Developer,IT,Master,Tunis,Mid,M,1,4.46,7942
11480,ML Engineer,R&D,Master,Tunis,Senior,M,3,4.17,10634
11481,Data Scientist,Data,Bachelor,Ariana,Junior,F,6,3.1,6726
11482,ML Engineer,R&D,Bachelor,Nabeul,Junior,M,15,3.81,8819
11483,ML Engineer,IT,Bachelor,Tunis,Junior,F,0,2.62,4799
11484,Data Scientist,IT,Bachelor,Ariana,Junior,M,0,3.45,5218
11485,QA Engineer,R&D,PhD,Sfax,Junior,M,13,2.94,9201
11486,QA Engineer,IT,Bachelor,Ariana,Mid,F,10,2.56,8609
11487,Data Scientist,Engineering,Master,Nabeul,Junior,F,11,3.39,8480
11488,Mobile Developer,R&D,Bachelor,Ariana,Junior,M,10,4.32,7756
11489,DevOps Engineer,Data,Bachelor,Tunis,Senior,F,5,4.8,9517
11490,ML Engineer,R&D,PhD,Tunis,Junior,M,11,4.16,9501
11491,Mobile Developer,Engineering,Bachelor,Sousse,Mid,F,11,3.5,8911
11492,ML Engineer,Engineering,Bachelor,Ariana,Junior,M,9,5.0,8108
11493,DevOps Engineer,Engineering,Bachelor,Sfax,Mid,F,7,3.21,8916
11494,QA Engineer,Engineering,Master,Nabeul,Senior,M,19,2.97,14182
11495,Mobile Developer,Engineering,Bachelor,Sousse,Junior,F,18,3.66,10257
11496,Frontend Developer,Data,Master,Ariana,Mid,F,6,3.76,8932
11497,Frontend Developer,IT,Master,Sfax,Senior,M,13,3.39,13951
11498,Frontend Developer,Engineering,Master,Sousse,Mid,F,3,4.24,7665
11499,QA Engineer,Engineering,Master,Tunis,Junior,M,0,2.96,4095
11500,QA Engineer,R&D,Bachelor,Nabeul,Junior,M,7,3.78,6875
11501,DevOps Engineer,Data,Bachelor,Ariana,Mid,F,4,3.75,7482
11502,ML Engineer,Data,Master,Sfax,Senior,M,7,4.56,12256
11503,DevOps Engineer,IT,Bachelor,Tunis,Junior,M,7,4.82,8263
11504,DevOps Engineer,Data,Bachelor,Sousse,Junior,M,6,4.16,5888
11505,QA Engineer,R&D,Bachelor,Nabeul,Junior,F,18,3.26,9046
